failures_per_year,avg_downtime_hours,cost_per_hour,recovery_efficiency,total_downtime_hours,adjusted_downtime,annual_downtime_cost,opportunity_cost,total_annual_impact
9,8.89244746614317,9012.329747628806,0.9502603818717237,80.03202719528852,84.22115529814027,759028.8232730951,49614.22593864118,808643.0492117363
5,2.9803653784971806,7600.83339277073,0.8739563374102599,14.901826892485904,17.05099700591857,129601.78742261961,67076.26796669642,196678.05538931605
3,4.444326025883734,7361.6381645290385,0.6680834723069227,13.332978077651202,19.95705421601259,146916.61196817344,30589.370194614916,177505.98216278836
3,9.09076910270027,11362.052249462022,0.9565621511248238,27.272307308100807,28.510753092238946,323940.6663055298,43932.17809886788,367872.8444043977
0,5.869956139398064,9400.355120237942,0.8582174269223107,0.0,0.0,0.0,39740.89074828465,39740.89074828465
4,7.640783779718352,13832.885140980055,0.536328391844078,30.563135118873408,56.98586087114843,788278.8680904659,56205.9796238878,844484.8477143537
2,9.783228282029183,5900.875149878033,0.6707766298721255,19.566456564058367,29.169854304239024,172127.66838944683,49755.72823182026,221883.39662126708
6,7.109522005703139,12577.29210315241,0.7868501235006257,42.65713203421883,54.21252505425185,681846.763256794,57060.07000723952,738906.8332640334
2,12.601403147776363,11326.960094603932,0.7857454646905704,25.202806295552726,32.075026109730956,363312.5407783017,58963.91409388864,422276.45487219037
3,4.98674336195318,12549.905291426994,0.8507887048401621,14.96023008585954,17.583954747812644,220676.9667337867,38062.084710954005,258739.05144474073
1,0.8262830553198658,6179.3446006318845,0.7971723511908311,0.8262830553198658,1.0365174533280646,6404.998528683487,31393.593002988157,37798.59153167164
1,3.006386419297484,11425.27422585822,0.9808441364538178,3.006386419297484,3.0651010772892935,35019.62033800363,65726.15800871185,100745.77834671548
3,20.360318831837564,8019.493239822439,0.9017809895243986,61.080956495512694,67.73369277581128,543189.8913238285,38042.77052711275,581232.6618509413
0,25.154728531896996,9913.250314885609,0.9157446544211516,0.0,0.0,0.0,44829.247287269616,44829.247287269616
5,3.6329117726639746,8715.196945374137,0.5848633527729842,18.164558863319872,31.057782603743476,270674.69207823917,26619.188368938383,297293.88044717757
3,5.511850430893143,13062.071813916506,0.7236670346157675,16.53555129267943,22.849667736293963,298464.00089560275,23138.869911315305,321602.8708069181
2,0.353154771936969,6939.343763605545,0.9122997352351008,0.706309543873938,0.7742077703134718,5372.493862659745,55997.18010387338,61369.673966533126
4,6.386707180154742,8440.726908725943,0.8190724605838372,25.54682872061897,31.189949546599475,263265.8464197867,49109.18558547786,312375.03200526454
2,2.0770434437663305,5901.86405623192,0.8553913333481318,4.154086887532661,4.856358400631596,28661.56708886755,46946.44425708121,75608.01134594876
1,15.32007974069578,10589.247692456283,0.964725999464435,15.32007974069578,15.880239310644349,168159.78747589423,41925.25437866313,210085.04185455735
4,13.148124775376102,11878.712383659262,0.9474341655734937,52.59249910150441,55.51045234860146,659392.6977358595,54357.48749605055,713750.1852319101
3,5.10164650658293,7232.820592255908,0.8829859442691614,15.304939519748789,17.333163250312587,125367.66008579422,66738.98645717406,192106.6465429683
4,8.97752603665352,9750.748621092209,0.888815482080249,35.91010414661408,40.402203686379806,393951.73188405443,51218.09049565484,445169.8223797093
2,4.085982260096542,7559.586521722895,0.9491511837299944,8.171964520193084,8.609760658021544,65086.230625639706,48263.41604700222,113349.64667264192
4,15.385474941456096,7008.99356743371,0.699122132990165,61.54189976582438,88.02739444481317,616983.4414216455,42387.61043163138,659371.0518532768
1,10.198847948973803,9711.792935737238,0.9176122180935729,10.198847948973803,11.114551166464288,107942.21950235796,53650.81584307635,161593.0353454343
3,8.358650044006323,7479.787132415169,0.7231747013146934,25.075950132018967,34.67481659194136,259360.24696325898,65814.67764910181,325174.9246123608
6,4.1244629597791995,8653.41391526119,0.8565902634880341,24.746777758675197,28.889865801073153,249995.9667330348,49043.73414830417,299039.70088133897
2,9.258877266610028,9237.546704184657,0.9359989533365253,18.517754533220057,19.783947906362943,182755.14277818394,69347.46985994243,252102.61263812636
0,1.9582911501396905,6715.588658457382,0.8520224243727476,0.0,0.0,0.0,72761.32013005855,72761.32013005855
2,14.443877964636194,9616.863665768109,0.7045205530265298,28.887755929272387,41.00342538649057,394324.3517713748,28393.71277316062,422718.0645445354
4,25.27695068311103,9446.79048622688,0.9807095094748786,101.10780273244411,103.09658645665866,973931.8521012301,30582.36878007664,1004514.2208813067
6,9.53779973737979,10712.698509040241,0.8965134056414026,57.22679842427874,63.832618747442304,683819.5996838593,47631.055617704646,731450.6553015639
2,10.075053563481864,8708.436401761603,0.8962691643697707,20.15010712696373,22.48220504287088,195784.85278720505,60615.94370608222,256400.79649328726
3,6.155613354345733,9143.83444010984,0.9819212373547004,18.4668400630372,18.80684454161205,171966.67282938404,55918.66475216294,227885.33758154698
5,3.0966652101143275,8114.6256744129205,0.7247668677631235,15.483326050571637,21.36318137494121,173354.22007223786,54136.15582907452,227490.3759013124
5,21.318057679072172,7947.09280828509,0.9394672545995477,106.59028839536086,113.4582263229552,901663.0544519393,56053.86624201796,957716.9206939572
1,5.679057003216509,6925.124140188864,0.7600975799078269,5.679057003216509,7.471484126952725,51740.95509059823,49298.75705466326,101039.7121452615
4,0.5168275233795839,10127.899348651357,0.798752891494529,2.0673100935183357,2.5881722814802424,26212.748363801245,47088.10164039552,73300.85000419676
4,8.311053544962753,6214.003550931493,0.7940349216172616,33.244214179851014,41.86744597094093,260164.45793185936,43141.48207345785,303305.9400053172
3,19.192130143922597,9834.697444050176,0.7790868839144374,57.57639043176779,73.90239987417254,726807.7431516988,56075.254346792615,782882.9974984914
4,24.31606918306303,6809.302962365657,0.8447405570922798,97.26427673225211,115.14100502886939,784029.9866328393,59235.20212296295,843265.1887558022
2,11.421657287046434,5634.464443686498,0.9081223079290334,22.84331457409287,25.154447120880544,141731.83790319363,62878.06008943843,204609.89799263206
4,2.791453085382835,9128.384368166919,0.6313492219694433,11.16581234153134,17.685635703645097,161441.28049824864,43987.001514188625,205428.28201243727
4,7.612905990722502,8049.36357146628,0.6559308197378384,30.451623962890007,46.425054360246214,373692.14137070766,43061.928252501595,416754.06962320925
2,1.3683936029744685,7950.505580164256,0.6903424586843715,2.736787205948937,3.9643906752665954,31518.91018565821,61345.225506619805,92864.13569227801
2,2.2075047110400488,7898.9859072000045,0.6938987423326328,4.4150094220800975,6.362613379638731,50258.19341872853,55799.64170190565,106057.83512063418
3,13.266124913543935,8968.144642581025,0.6997613449878106,39.79837474063181,56.874211508961054,510056.1552451091,79694.6519573675,589750.8072024767
2,9.744526268346128,7666.607128267979,0.9321657048664845,19.489052536692256,20.907283367052965,160287.9276945668,63818.6183827504,224106.5460773172
2,2.6736291830308483,14079.800182184383,0.8083275489202661,5.347258366061697,6.615212327235866,93140.86773020391,35877.01607517782,129017.88380538173
1,7.6518605556988595,10725.584063829303,0.7405000504450817,7.6518605556988595,10.333369391534363,110831.42207150247,65644.66788662643,176476.0899581289
4,1.5115443845766716,10175.62189321265,0.8595258249755248,6.0461775383066865,7.034317483688001,71578.55499082415,28030.73173177944,99609.28672260359
2,13.128905465796626,8154.7307162708385,0.8960558973810205,26.25781093159325,29.303764428468366,238964.30788719576,57146.42833128819,296110.73621848394
1,4.2638302080471435,12886.596321808855,0.8359919233911366,4.2638302080471435,5.100324642792296,65725.82478183827,24479.314396928625,90205.1391787669
4,2.826684062419433,12174.129323107489,0.4172819462702396,11.306736249677732,27.096154891770173,329872.0938113617,41440.262674897436,371312.35648625914
3,11.248743530331867,8372.67374199114,0.5252794026287173,33.7462305909956,64.24434390938495,537896.9313215559,66875.38361315534,604772.3149347112
2,3.8385920909614075,5972.44396463509,0.8319255276501626,7.677184181922815,9.228210851526109,55114.972204577156,25167.16772182818,80282.13992640533
4,5.623300790601723,9540.673435626766,0.8586658384014825,22.493203162406893,26.195525845398603,249922.95756546882,67674.9727709683,317597.93033643713
4,11.691526350557483,8260.928315011675,0.8354544913660009,46.76610540222993,55.97684360492875,462420.6923209361,46099.53133231057,508520.2236532467
3,12.440598263305496,10032.952161201476,0.7925905934350393,37.32179478991649,47.088364534035286,472435.3087191922,90115.77529772127,562551.0840169135
1,2.2271699638829787,10499.903133406175,0.6579978575693576,2.2271699638829787,3.384767804731369,35539.734078751244,45836.45179973966,81376.18587849091
4,10.670724934815063,13291.459289161327,0.6182753458767578,42.68289973926025,69.03542252478611,917581.5079982454,37429.32476030392,955010.8327585494
1,7.415783248017622,10057.99436852142,0.9242721301727856,7.415783248017622,8.023376455840227,80699.07520936835,68349.15382527307,149048.2290346414
2,3.238564479596368,6169.184272698447,0.5085912090370398,6.477128959192736,12.735432394626818,78567.22923494609,55777.809300258916,134345.038535205
1,12.730003424929874,7138.526642745246,0.7278758417364848,12.730003424929874,17.489251181300446,124847.485519377,43518.13337249635,168365.61889187334
3,10.90441465752143,9644.109052686134,0.9705469438037194,32.71324397256429,33.70598834133274,325064.22729238035,41735.23072874815,366799.4580211285
4,20.076428050446662,8580.936249175504,0.8953372591154006,80.30571220178665,89.69325400478613,769652.0945961752,59109.05496899833,828761.1495651735
2,10.188506872265108,9255.725590445909,0.5692629012540363,20.377013744530217,35.79543599212497,331312.73293347965,54614.18118171676,385926.91411519644
3,2.8286855664399315,9053.441130881978,0.9040162286148442,8.486056699319795,9.387062345465123,84985.2163365874,26160.439227935454,111145.65556452285
3,11.58659149101715,9824.615739582438,0.8111332096504548,34.75977447305145,42.853348943795105,421017.6865270278,56289.22158694074,477306.90811396856
2,1.2298146098211258,11592.637798450618,0.7514200171230428,2.4596292196422516,3.273308088144123,37946.27506859369,58443.31527147755,96389.59034007124
4,5.604979532120672,11164.092867651134,0.762655203570865,22.41991812848269,29.39718764588414,328192.93292641715,48524.93589291183,376717.86881932896
6,9.416375390912897,12002.622192054423,0.7017786466726877,56.49825234547738,80.50722633603924,966297.8214416929,43086.272373833104,1009384.093815526
8,5.358635943988944,9675.91095875152,0.8767486402920157,42.869087551911555,48.895527842088576,473108.7736812049,43297.57094276269,516406.3446239676
2,3.5852896741764537,7116.342690082654,0.9063976337311849,7.1705793483529074,7.911074655871756,56297.91829801112,48719.62959831401,105017.54789632512
4,3.194433293246425,8063.7434963508085,0.7009463651636011,12.7777331729857,18.229259481220613,146996.07258498404,50074.939132232554,197071.01171721658
4,7.703266087535634,6772.80571536077,0.6640853763277845,30.813064350142536,46.39925143440228,314253.1153033812,37975.99873680973,352229.1140401909
1,9.862617853069112,7300.984438948957,0.9283560180581727,9.862617853069112,10.62374526714287,77563.79887876772,38058.20284741956,115622.00172618727
4,1.7721149114470485,8422.39606703309,0.7835060886872306,7.088459645788194,9.04710218355157,76198.27784879123,51706.6380347854,127904.91588357663
5,21.669497190751546,5554.336172020465,0.5848237635871733,108.34748595375773,185.26519047239017,1029025.1488570579,66060.8677553252,1095086.016612383
3,5.2704494668798585,7361.157140553623,0.7397968089237849,15.811348400639575,21.37255555838507,157326.73996048528,34405.409303789886,191732.14926427515
0,13.912476805026442,8465.218513232947,0.5906806948997367,0.0,0.0,0.0,27227.96418190867,27227.96418190867
7,8.422902341497233,9106.416062988432,0.8639105324408567,58.96031639048063,68.24817406021965,621496.2685316147,57571.99061073248,679068.2591423471
4,4.953155510077028,10029.77099234068,0.9072073248680144,19.812622040308113,21.839133676737635,219041.5094487936,48911.81944629468,267953.3288950883
2,19.773212396397902,9407.900215419617,0.6346325973902769,39.546424792795804,62.313888311785114,586242.8432720772,42715.35087238312,628958.1941444603
4,3.1606569617005746,13430.326960878996,0.8382219485504917,12.642627846802299,15.082673352403571,202565.23456691686,66837.86610466728,269403.10067158414
2,4.489212683403883,8378.408036618948,0.8867148646102675,8.978425366807766,10.125493239310925,84835.51393097348,38850.32437372575,123685.83830469922
6,28.50658262869448,11416.523011853413,0.9185769765216454,171.0394957721669,186.2005037616317,2125762.336013366,97730.73392789527,2223493.0699412613
5,3.1296810120869423,8256.087793903971,0.6517019898622625,15.648405060434712,24.0115962569671,198241.84676929633,67435.94703174762,265677.79380104394
2,16.10371381057697,8826.013324641446,0.8305350466260183,32.20742762115394,38.77913129854546,342265.1295589824,36215.4139735649,378480.5435325473
3,6.352676064849471,8923.977272586404,0.8719543580969743,19.058028194548413,21.85668093470195,195048.52391545277,45546.323478637794,240594.84739409055
4,13.26006110161326,9805.20110200367,0.9798950257646897,53.04024440645304,54.128496432627095,530740.7928709969,39560.516207421984,570301.3090784189
4,7.544497569551698,13403.256196161177,0.6528038527718769,30.177990278206792,46.228266193693145,619609.2952984059,32573.48526953468,652182.7805679406
0,0.517891011087271,7138.5341983489325,0.9196919287537224,0.0,0.0,0.0,59622.3360374456,59622.3360374456
5,2.834176850560432,13680.739794291938,0.812396839586531,14.17088425280216,17.443303029113736,238637.2898942894,37015.74770870224,275653.0376029916
2,0.6585350488819501,6932.563771460364,0.8740048096721329,1.3170700977639003,1.5069368991893481,10446.936153196893,50521.02657858005,60967.96273177695
2,3.4857573358040828,7481.320190090111,0.7953354434590508,6.9715146716081655,8.765502315963497,65577.52945269934,37614.4579229193,103191.98737561863
3,14.682011891373005,11451.598104154979,0.8022934569538799,44.04603567411901,54.90015566293097,628694.5185074335,39778.04606819027,668472.5645756237
4,4.65193460900636,9565.987612534767,0.6698153631187499,18.60773843602544,27.78039958561912,265746.9583072985,32389.848683760374,298136.80699105887
2,15.305694804383297,10224.943276872717,0.7113023814117426,30.611389608766594,43.035691161347266,440037.50100578833,68518.42661913142,508555.92762491974
2,19.995398217076907,9148.802874956807,0.7629767604883892,39.990796434153815,52.41417367490367,479526.9428054441,37779.965866108185,517306.9086715523
4,7.165356560527447,10539.547472113052,0.8489349020719718,28.661426242109787,33.7616302170598,355832.30440862826,52132.02824180211,407964.3326504304
2,12.209952882132793,8970.823674076248,0.909206459191868,24.419905764265586,26.858482490292452,240942.7105736779,35096.47283239635,276039.18340607424
1,21.372956341699606,11970.05938883302,0.7923047253332899,21.372956341699606,26.975676981743213,322900.45552544214,59270.94649487264,382171.40202031477
1,16.216846090485554,10395.727155058203,0.6346481046655917,16.216846090485554,25.552500623996224,265636.8246165192,39025.520059038594,304662.3446755578
1,4.780028444616508,9925.682486564889,0.6231130841148954,4.780028444616508,7.671205382256299,76141.94891350366,40692.83856600869,116834.78747951235
3,6.408863779910771,14305.046604127363,0.7978724018536908,19.226591339732312,24.09732595721236,344713.3708527708,49200.31464734589,393913.68550011667
5,2.1739577424316643,9036.741761505571,0.7712326164784649,10.869788712158321,14.094046957960625,127364.26273362334,28440.65984587787,155804.9225795012
4,3.677337692518345,6311.38225689098,0.6382314971890312,14.70935077007338,23.04704614995955,145458.71814460226,65595.64342238178,211054.36156698404
2,12.445558722700031,6707.874161777274,0.660842158645729,24.891117445400063,37.66575288781469,252657.1305800599,35868.38387152635,288525.51445158623
4,15.679653863944333,10575.494657381263,0.8893628047749771,62.71861545577733,70.52084382103897,745792.807063416,67487.49426589045,813280.3013293064
5,10.523341038018772,6209.162814175679,0.6727389171061887,52.61670519009386,78.21266742888395,485635.1861969155,38860.289263664876,524495.4754605804
4,0.8571115112332611,10700.50215377535,0.8124527938075392,3.4284460449330445,4.219871075666711,45154.73953382594,65883.67392310777,111038.4134569337
4,15.247073666524885,7205.969789973267,0.6098448171754777,60.98829466609954,100.00625232591044,720642.0330689544,51266.17455547501,771908.2076244294
2,6.984744187916751,5198.021421879021,0.745638762343557,13.969488375833501,18.734927797915347,97384.55603092072,68031.83536467672,165416.39139559743
4,9.193800312860995,7000.802273951094,0.7806216304836939,36.77520125144398,47.11014890614431,329808.8375883097,55815.613878807235,385624.45146711695
4,4.550610056487251,8151.864943749385,0.7017634268731351,18.202440225949005,25.938143153247633,211444.23987691253,61918.24023216375,273362.48010907625
1,2.920159040420733,9423.825950921982,0.8356503736448839,2.920159040420733,3.4944746421685644,32931.320817706925,27130.9829016605,60062.303719367424
3,5.144542473315246,10955.677065793023,0.928379791003962,15.433627419945738,16.624260426065085,182130.0286856118,60607.0795500094,242737.10823562118
3,4.22394009276626,10191.636662836278,0.9000000614802341,12.671820278298782,14.079799347410468,143496.19923444683,23358.859149971897,166855.05838441872
4,4.522886412827667,7444.320618191338,0.872492053600116,18.091545651310668,20.735484726377184,154361.59647676125,19919.843578900414,174281.44005566166
1,11.552230124674882,14193.414366659024,0.8444104145216811,11.552230124674882,13.680823834010477,194177.6015533755,59007.4213898846,253185.02294326012
5,14.456678652778242,9194.879060655985,0.7824444638140772,72.28339326389121,92.38150003840661,849436.720295135,52951.10162543805,902387.8219205731
3,9.778896567473383,9003.128195678568,0.9163383347574614,29.336689702420152,32.01512868081095,288236.30771448667,71062.66552358879,359298.97323807544
6,18.813697896829666,7894.246368382492,0.8301698626753254,112.882187380978,135.9748076341884,1073418.6313576999,61086.84782534242,1134505.4791830422
2,9.84335239914699,7198.934092740048,0.878983534365913,19.68670479829398,22.397125803381183,161235.43252534865,79322.11999424215,240557.5525195908
7,2.0249110464577926,12042.160922451345,0.8150264818084784,14.17437732520455,17.391308922567454,209428.9406976212,44809.10481971314,254238.04551733434
1,12.450581151067603,5545.637579977719,0.8678649961508204,12.450581151067603,14.346218831602583,79558.93028311932,34226.41421255842,113785.34449567774
3,21.232366351795132,8666.427672854566,0.9459984148243828,63.697099055385394,67.33319850986247,583538.2948676819,21262.069161911506,604800.3640295934
3,3.4628071092820196,9353.457855238932,0.8506762098085603,10.388421327846059,12.211957038488137,114224.02548948723,34222.981176310626,148447.00666579785
5,14.45034022973473,6104.249004094618,0.9084744345743748,72.25170114867365,79.53080284809991,485475.82408035925,57941.1916517034,543417.0157320626
4,6.997038094923912,7393.487146750817,0.8819425231389374,27.98815237969565,31.734667107423867,234629.8533651543,41352.997518577235,275982.8508837315
2,7.158832721052033,6312.500645249354,0.7466544174143871,14.317665442104065,19.1757593716316,121046.99340657082,52637.228514273105,173684.22192084393
4,3.436674033340209,14048.736892458199,0.908807429535031,13.746696133360835,15.126082475353435,212502.35290986323,64270.354199131165,276772.70710899436
1,9.576070630717775,10463.68034675873,0.8044058049913414,9.576070630717775,11.904527007759288,124565.16528854938,53912.739574251165,178477.90486280055
3,4.505672033792858,10466.365093324705,0.7218270364005822,13.517016101378573,18.726115010573288,195994.35648024804,28551.55728838425,224545.91376863228
3,4.4273274517165255,11467.544640147567,0.6719211376265525,13.281982355149577,19.767174466435048,226680.9556034291,63458.66198315778,290139.61758658686
3,8.112355577875814,11348.417174933047,0.7913725544701926,24.33706673362744,30.75298302443733,348997.68073494907,48828.738655412424,397826.4193903615
4,6.65696705737465,6974.145409663803,0.7639521978071138,26.6278682294986,34.85541151126019,243086.70819319814,74995.15204662932,318081.8602398274
5,7.4943911378012835,12326.162272306563,0.6791687780132796,37.47195568900642,55.1732601704988,680074.5579537567,48970.02920316062,729044.5871569173
3,4.640177013437015,7029.897218581328,0.6533143715638087,13.920531040311044,21.30755367739746,149789.91233150876,36686.0053472953,186475.91767880408
0,12.223098639228835,12877.582217475094,0.8651881063255238,0.0,0.0,0.0,57853.90044945076,57853.90044945076
3,18.83882013225838,6013.346706464817,0.8956518977384089,56.516460396775145,63.1009218419384,379447.7205331141,38143.50532448457,417591.22585759865
1,5.340048849297182,10159.326137956641,0.5423887629717528,5.340048849297182,9.845426774771306,100022.90157227228,67310.65405423206,167333.55562650436
2,12.775228176031314,6956.792896464354,0.6800827016205376,25.55045635206263,37.569631298046,261364.14413703128,39481.580536603244,300845.7246736345
1,6.258426998367132,11419.29067484436,0.7692051624772974,6.258426998367132,8.136225942908757,92909.92903828472,52771.27848366782,145681.20752195254
2,9.327598281475876,8589.968534775071,0.8999066951624589,18.65519656295175,20.730145317547564,178071.29599904834,66448.66367197667,244519.959671025
2,3.155084669657644,8776.544433480805,0.7728508974204,6.310169339315288,8.164795254009789,71658.6883370901,50051.12238194914,121709.81071903925
1,7.026265121075799,8625.274813529988,0.5989899141513729,7.026265121075799,11.730189365592834,101176.10689298518,41039.82310729497,142215.93000028015
3,8.250904494950849,9057.159711014761,0.9262582759486945,24.752713484852546,26.723338541294286,242037.54518001858,36609.59059401215,278647.13577403076
1,9.079636491631682,6011.520908133253,0.7036281968695358,9.079636491631682,12.904025921683175,77572.82162729188,48690.524865546766,126263.34649283864
1,7.878477909977628,10977.462561774111,0.8921098311652769,7.878477909977628,8.831286950045975,96945.12186641396,89514.82367448193,186459.9455408959
2,12.419963047919245,13023.925311097182,0.9585744595844875,24.83992609583849,25.913402811301516,337494.2227707667,79369.63686828523,416863.85963905195
3,14.40879834660542,9697.708894856962,0.8079637203977812,43.22639503981626,53.50041585844325,518831.4587489715,61678.05264250198,580509.5113914735
1,1.0641373757008394,8017.19900124458,0.9353274673988018,1.0641373757008394,1.137716375057674,9121.298585811988,45539.83709661245,54661.135682424436
2,13.462200727981946,7334.284155995185,0.680876134655763,26.924401455963892,39.54375852749828,290025.1616367301,43312.50151022627,333337.66314695636
3,1.1534380147898582,8353.786197928937,0.701515730345697,3.4603140443695746,4.93262502134397,41206.094822862186,72764.20849868532,113970.3033215475
5,9.325844177378567,10035.610970560323,0.9339947669559547,46.62922088689284,49.92449908350694,501022.85070217104,52749.80653270513,553772.6572348762
2,3.6538179819767853,8500.588197791396,0.626352771216901,7.307635963953571,11.66696516685961,99176.06640145012,17121.76383371545,116297.83023516557
2,7.315613261909836,11333.57673275507,0.7717738711848087,14.631226523819672,18.957918983909323,214861.02949749032,58803.912776199046,273664.9422736894
2,3.3034833236180727,12948.782261792172,0.9338303280224153,6.6069666472361455,7.075125372323049,91614.25792109243,56671.662741351516,148285.92066244394
6,8.248688726982543,7665.364032726806,0.7812379532986958,49.49213236189526,63.35090628011592,485607.75844024733,67391.81344807986,552999.5718883271
3,4.409457882793567,7246.16003102049,0.9548567760157309,13.2283736483807,13.853777844650041,100386.69129654033,43847.466074985714,144234.15737152606
1,4.930188213230074,8593.024155920442,0.9564020906780775,4.930188213230074,5.154932492603221,44296.459431078656,65031.1923352857,109327.65176636435
3,1.4758061749567228,10086.117072680494,0.840654152773682,4.427418524870168,5.266634929789138,53119.896480921656,67246.90031228235,120366.796793204
6,10.144782673831335,10703.25603555661,0.7787441877928843,60.868696042988006,78.16263286086536,836594.6719230525,62295.54726890939,898890.2191919619
2,3.4918194893706342,7632.244083731102,0.8809102104743469,6.9836389787412685,7.927753471015807,60506.54952643911,50104.149631585264,110610.69915802436
2,3.8235779362995466,7690.063592272572,0.6399213749142278,7.647155872599093,11.950149147032452,91897.4068778214,56634.2595231777,148531.6664009991
5,3.224109479774245,9349.367013872725,0.9199418538014899,16.120547398871224,17.5234416525958,163833.0873563025,46010.553538577624,209843.64089488014
3,2.6418082058826937,8288.560496196224,0.8433152301108813,7.925424617648082,9.397938439468271,77895.3812950607,26515.651301852533,104411.03259691322
1,2.2497731025058196,7995.885444386824,0.9521380711272082,2.2497731025058196,2.362864347859108,18893.192646107207,64430.65635343283,83323.84899954003
2,2.0505242780940893,9210.448875175383,0.8050355537314109,4.101048556188179,5.094245263056341,46920.2855529848,38718.85336356268,85639.13891654748
6,1.6161813629544939,11594.119730271159,0.8712305552441962,9.697088177726963,11.130335270448564,129046.43976364066,34520.837189171434,163567.2769528121
6,4.031702213979103,9165.578098232068,0.949679149316383,24.19021328387462,25.471985250268684,233465.47012835296,70880.01951779681,304345.4896461498
4,7.323908034821016,12495.044559912314,0.5352556979770174,29.295632139284063,54.73203227916304,683879.1821827013,32097.39715082535,715976.5793335267
4,10.203639764800672,6920.8013970094835,0.7985732342674249,40.814559059202686,51.109350160782846,353717.6619929928,59312.142127273015,413029.8041202658
2,6.21112685864372,12328.941393045905,0.698827498335766,12.42225371728744,17.775851332225216,219157.42928650166,74115.01222866081,293272.44151516247
2,12.291597744764795,13014.66736450925,0.8393610492042478,24.58319548952959,29.28798699062289,381173.40845903126,39593.961766278386,420767.3702253096
2,14.695336694791994,12406.692789444596,0.6750862642405722,29.390673389583988,43.5361744808222,540139.9420112186,49490.1655956635,589630.1076068821
1,3.535413733301812,7261.724124254426,0.6473467239421625,3.535413733301812,5.461391249147165,39659.116585923985,44557.41227386746,84216.52885979145
4,3.2062904560165584,7610.153759423174,0.8581633172978047,12.825161824066234,14.944896344964105,113732.95910381824,60921.82988381796,174654.78898763622
2,17.97590454995056,9861.858771231044,0.5779826495670564,35.95180909990112,62.202228954158365,613429.5972016882,43180.09320767112,656609.6904093593
3,7.997384588044809,12246.079810795043,0.7747208909275468,23.992153764134425,30.968770876191865,379246.0397920707,-4348.612733236252,374897.42705883447
1,5.483711610948911,5585.315091237319,0.7510319085392909,5.483711610948911,7.301569412163032,40781.565827470986,48130.14645671731,88911.7122841883
0,26.248020060465006,11254.613658438597,0.8883026645315967,0.0,0.0,0.0,36192.69808734739,36192.69808734739
1,6.285353980196716,9559.753006601539,0.6777830202597617,6.285353980196716,9.273401357543365,88651.42650919798,55948.892254769424,144600.3187639674
3,8.763832522138745,8232.255096371828,0.6657453004277918,26.291497566416236,39.49182600240957,325106.78587336565,41636.89664419557,366743.68251756125
2,5.155009150418585,10506.15154660795,0.7354910080967788,10.31001830083717,14.017871309557243,147273.88033905605,55276.718781418174,202550.59912047422
3,15.237032677140839,9179.279108212646,0.7810071898846749,45.711098031422516,58.52839592702381,537248.4819701278,38306.16562102944,575554.6475911572
4,5.842998374331165,7284.654243314877,0.8514200133862417,23.37199349732466,27.450603849879307,199968.15781657898,58006.22223680651,257974.3800533855
5,9.225395695017497,6405.955230089346,0.8310879321111234,46.12697847508748,55.501923073189225,355542.834390713,44757.47504382792,400300.3094345409
1,3.5812090781476975,8869.898748640315,0.9238056838438216,3.5812090781476975,3.8765826415429765,34384.89552122281,31414.45200742967,65799.34752865248
4,3.286566682053912,9517.549337779175,0.7485290300310284,13.146266728215648,17.562801442277667,167154.82923649697,53708.79666923105,220863.62590572803
0,9.891251730135865,8332.748144556015,0.9471107636729507,0.0,0.0,0.0,69933.93568934532,69933.93568934532
6,5.309311518925215,8029.513059333395,0.7843879898767819,31.85586911355129,40.61238765085563,326097.6970132556,66122.7982368614,392220.49525011703
3,7.966137452478652,8238.028340861365,0.8448673856541892,23.898412357435955,28.286584099741496,233025.6814798289,56774.199431020854,289799.8809108498
3,5.896010644003845,12646.32963331145,0.8388917068155487,17.688031932011537,21.085000350230775,266647.86474750575,57421.30683970362,324069.1715872094
3,7.571058720162904,5888.309496225517,0.8872792488679704,22.713176160488715,25.598678419975645,150732.9412311658,48825.55322654871,199558.49445771452
0,7.100968784376342,8484.681538877772,0.765189722747599,0.0,0.0,0.0,54990.08024765403,54990.08024765403
2,10.497771748680503,10759.471450529249,0.8877807214448129,20.995543497361005,23.649469953787627,254455.79678792725,54416.030959342774,308871.82774727
4,4.883032293466552,7650.081258976822,0.9471153853975648,19.53212917386621,20.622755658928853,157765.7565748298,78570.0760416377,236335.8326164675
6,3.056870501279164,8402.397290185949,0.8169780778822628,18.341223007674984,22.450079756385083,188634.48930950844,45108.586275470996,233743.07558497944
2,3.379106864428902,9264.800899015761,0.983132081640181,6.758213728857804,6.874166610027543,63687.784988567306,53233.48996299997,116921.27495156728
2,12.376652972081793,13068.078490930844,0.9821331187411989,24.753305944163586,25.20361595777355,329362.8315914619,36319.02436799057,365681.85595945246
2,6.817293421704811,9502.590800591912,0.609360083504448,13.634586843409622,22.37525432417021,212622.88590176424,67005.95268103723,279628.83858280146
7,3.0807664086273405,11220.91391340644,0.8414698097434128,21.565364860391384,25.628209842688538,287571.9363995237,77161.42556756477,364733.3619670885
4,0.29154641786079805,7714.21466682296,0.8134526647921123,1.1661856714431922,1.433624501975447,11059.287159855754,59447.33014472425,70506.61730458
3,1.910164078611529,8412.254970308833,0.9540749853920661,5.730492235834587,6.006333174619087,50526.80610152025,30571.37154802814,81098.1776495484
