labor_costs,material_costs,equipment_costs,overhead_costs,contingency_factor,total_cost,total_cost_with_contingency
133288.17738744462,32927.422076523166,24615.965203872336,28692.3939068553,0.011353399112997707,219523.9585746954,222016.30169125908
84341.6780999799,57175.914849240165,19611.47760202797,26856.51346512947,0.012832337623622053,187985.5840163775,190397.87849884946
131321.58801776447,38590.64258457902,18522.484986482785,28828.177603038657,0.013327397452121524,217262.89319186495,220158.44212103076
136356.78607660742,41676.85153346043,24271.133197032734,25062.402856701123,0.02807752573877015,227367.1736638017,233751.0813344985
87264.19408967596,51646.15314330149,24778.69905910597,26220.492353383295,0.018212336601371837,189909.53864546673,193368.23508708918
100296.701641422,38561.463166902344,17442.80838841923,16165.919540271205,0.011712306928652454,172466.89273701477,174486.87791978166
103158.52557675456,38211.85061524001,26745.875351065784,30130.450882029378,0.005269759848791033,198246.70242508972,199291.41493768466
102262.34874056291,45366.65647614495,24130.184954557655,23544.144860527333,0.008471040886449519,195303.33503179284,196957.7575681071
120957.12360053953,46706.02825928858,21550.822815814252,22847.813908949567,0.01255391677052851,212061.78858459194,214723.9946286923
102601.32498986427,31497.065549770006,32753.822702719634,34684.040748398336,0.011418073049250643,201536.25399075224,203837.40966089096
137672.2197712483,41841.43567309002,16009.918455584084,11455.844179237823,0.02107170519011498,206979.4180791602,211340.82735734584
145813.6159476922,42491.87008068457,23314.7750700381,25476.446668321507,0.010851718797170196,237096.70776673636,239669.61456715583
101100.77758769433,39030.53486326177,18996.29088949435,13800.661400717741,0.018528954526266628,172928.26474116818,176132.4446948635
108536.79506143759,43497.449554003564,20815.495442952444,26697.509276201145,0.005835516080417271,199547.24933459473,200711.7105168898
110654.99321451355,36809.793073335415,18649.688801975837,21504.394056818757,0.009372297625486557,187618.86914664356,189377.28902844313
111632.17369832787,39853.00667599589,25023.244689907406,10328.549608166408,0.017241853944664095,186836.9746723976,190058.390501162
103199.69529675634,46882.970615750266,21601.174604488355,30445.649280274352,0.03424850917315653,202129.4897972693,209052.12348275655
95244.37282220431,51297.81192581903,32972.64956212596,18551.139953778853,0.011347443084980409,198065.97426392816,200313.51663395928
88739.83743690801,44303.738567032065,24809.52087437878,29743.692112943663,0.018437677084960077,187596.78899126253,191055.63800885883
92201.97245980194,34738.49784239261,30020.084856465874,20126.669442935552,0.0237616541603598,177087.22460159598,181295.10998879708
131412.8897237479,46116.46737530484,19907.414674070955,22678.598698303253,0.019621008055201394,220115.37047142696,224434.25592852043
99812.2439231075,52161.54942184479,20704.37895529705,13582.034684907427,0.017710128028158266,186260.20698515675,189558.89909741512
90370.73654546592,42754.375215667285,21172.660119932007,27123.204309754416,0.010206451933837566,181420.9761908196,183272.6406641011
113700.60535498196,42570.576018176595,28039.72014135276,22130.329423854986,0.026042761062110557,206441.23093836632,211817.5305890622
90267.91175292227,57730.2307763504,19600.823513273917,23167.20270167716,0.006302732207209712,190766.16874422375,191968.516820014
89903.23762900972,45227.683747212344,31002.02969194159,24524.86820436752,0.006465829949561801,190657.81927253117,191890.58031050165
113606.27486158191,49211.92051381248,17087.560514362627,16759.9304956318,0.030991035506847,196665.6863853888,202760.55965513684
112183.11692768503,45436.21241454432,29251.731070270907,28455.51098074283,0.014596911271045596,215326.5713932431,218469.67425016873
87620.24945326228,38140.9278322052,22171.288587089497,22182.499076719978,0.006560127332756318,170114.96494927694,171230.94078055155
106545.10868186783,39231.65506281944,23073.953304860697,36475.98417929496,0.005948838840977946,205326.7012288429,206548.1566842029
105561.15525433994,45837.49511030499,34116.389648793745,22602.01425760811,0.005824696656014728,208117.05427104677,209329.27298111896
110168.0022338691,41934.637508290805,28756.154558169095,23052.137107313807,0.03368923084197976,203910.93140764284,210780.53384703802
119709.01927188154,41095.203627906616,29634.04037100416,18217.08155298102,0.011697527609726326,208655.34482377334,211096.09648076643
99897.74023820473,32595.300756062377,23849.237780222174,16931.951166583018,0.009405995652305285,173274.2299410723,174904.0465945546
105443.64234526498,51670.620697748105,31380.957967220696,29388.434450489818,0.027505644135489102,217883.6554607236,223876.68575076576
123066.7379484656,51675.258196320574,25322.27453329569,30305.72002503979,0.013813386639538778,230369.99070312167,233552.18045485084
133536.3238191463,42016.19269550605,27637.806693774197,22173.000995859762,0.010342760121727284,225363.3242042863,227694.20300676627
130496.93371991403,46600.13153704146,25850.14602791474,25606.620404306548,0.020706271046641914,228553.83168917676,233286.32927688144
107241.47257363913,37303.82133684781,26892.86297431882,31209.32937085645,0.016425814366259422,202647.48625566222,205976.13624668686
109049.17936728688,42745.62706877693,24578.449562375157,26447.327874606053,0.016448410107924884,202820.58387304505,206156.6600149177
109402.82088041778,41651.14131995979,25940.341337788916,27424.08095541332,0.010642880041398973,204418.3844935798,206593.98483800152
128564.15371337527,45646.19013944279,21991.60053455377,25436.33286349179,0.007786010225349208,221638.2772508636,223363.95514386764
126331.20776809688,42161.48943119192,25622.37866149401,21737.425823662677,0.007350478981707812,215852.50168444548,217439.12096122606
100911.95512050524,42652.39410181847,20270.545350704295,26927.26349578643,0.01282574741059153,190762.15806881443,193208.82532370437
95099.32333552896,39418.79700938539,24534.926523523285,34323.746425065525,0.01222842848206228,193376.79329350317,195741.48758038328
103378.23432368049,33811.42368300535,23046.997438114602,22397.89812868749,0.015508747046040505,182634.55357348794,185466.9866667257
100094.3123619452,52944.18363408134,29482.870778852797,29337.329446850392,0.009851168941535237,211858.69622172974,213945.7520299434
136874.92997550807,31915.590523109582,25098.831029060217,25906.8362585881,0.023107410453099136,219796.18778626597,224875.10851346966
99294.60938226302,39186.801868354305,23999.37099924061,22051.057343077086,0.006279110925358519,184531.83959293502,185690.53548299955
95927.62865016979,41794.68399935285,20644.590953791507,29476.4017305931,0.015014620326421358,187843.30533390725,190663.7012443559
131243.04712799157,39784.053673591574,28584.485638838625,28894.97152413289,0.007731163788766,228506.55796455464,230273.17959098576
91003.18345291486,43603.37601937406,17327.180486385783,27901.97001048085,0.010787787430940003,179835.70996915555,181775.73938079498
99088.54295112763,42026.903691970874,29515.960388873962,33743.07813738139,0.007687778588439455,204374.48516935384,205945.67096046213
105692.99354506173,38754.59141017294,24796.729701295255,34177.7359428866,0.010136888662793615,203422.0505994165,205484.1172779
112355.2901931611,35138.680693683156,19353.07473528928,25269.835454711865,0.007133876112308224,192116.8810768454,193487.4191055307
101490.77548864105,36423.43997989013,29605.433355555204,24469.437331021352,0.007385979509992736,191989.08615510774,193407.11361159157
108009.75100363797,42444.14745887311,20784.0299015136,17863.119431297164,0.019724907034347063,189101.04779532185,192831.04838318218
96684.23390518273,50385.80842667692,19102.104296385925,32666.016192619547,0.006081702684341811,198838.1628208651,200047.43740944235
111398.95624195116,35494.69449347223,20708.177809722765,24634.834968440213,0.016860589731998766,192236.66351358636,195477.88702853722
104473.73097846484,46083.241437824196,31582.64700555887,21955.823423231246,0.018651289371126558,204095.44284507915,207902.08600891093
127030.64879975005,48831.05589177587,26387.657101114593,20332.893013997043,0.017552688197061034,222582.25480663756,226489.1717234573
104779.09185852503,39112.1722708923,30003.79540564657,20297.287363195854,0.012021361474256533,194192.34689825977,196526.80329585797
105879.18816008908,45891.26850886798,20496.95235661028,33793.59371800479,0.0070565613140836925,206061.0027435721,207515.0848438737
112219.21735456561,46288.49996571309,17871.224114573062,29491.391826154922,0.0056259557585780955,205870.3332610067,207028.55064793682
93131.5652421072,46758.989412278825,23546.902955182326,17560.053497618952,0.006752836216424001,180997.5111071873,182219.75765527453
94815.97946100066,51905.89442616989,22546.094266919245,17762.2234333515,0.0067739857846082635,187030.1915874413,188297.1314465472
122904.46744009893,41003.04336728283,25844.752059455117,25609.325855079405,0.013978220562102569,215361.58872191628,218371.96050967605
99564.92501379359,38550.2480257258,23286.868658352003,19917.692165140317,0.006002846416764133,181319.73386301173,182408.16837771994
116780.11516048852,43456.328120165155,21544.1474682182,23739.709858639737,0.01098615415318732,205520.30060751163,207778.17831159514
91678.94507085648,34331.802392841186,15684.532985212936,32765.109586626673,0.01242965235230009,174460.39003553728,176628.87203292566
125029.28337257911,40008.81589600734,22363.701788961916,30347.086485016822,0.010469515921740004,217748.8875425652,220028.61298763327
143581.15183357248,51629.52068447109,18473.367534942143,16443.102084737526,0.010641179912242027,230127.14213772325,232575.96645990087
103180.32794035444,43243.94247284069,30162.679556990894,19944.413244590694,0.02306196053443716,196531.3632147767,201063.76175701502
108398.98266510948,41615.364636299026,30153.547602531446,26228.476908590797,0.015640377555030064,206396.37181253074,209624.48899366707
105835.44327675537,38927.77537857609,27325.021316852388,30648.833435613393,0.017314105339483035,202737.07340779726,206247.28445299834
130755.70526718587,38666.75864506751,18973.243858319598,20890.67685332381,0.010116766560367639,209286.3846238968,211403.68612140007
83729.29655238512,38425.17693630797,18839.77621401822,26842.62979362772,0.018034079719027388,167836.87949633904,170863.66316096883
115173.39557283005,49877.75720859893,23554.17412881993,22725.41156665454,0.014180266207947942,211330.73847690344,214327.46460642817
115118.61463204716,57002.03791146148,25957.795110127136,33760.31832345708,0.013532420781938902,231838.76597709284,234976.10571186035
103506.42548741639,43293.08705846192,29648.531124172023,28112.075096147302,0.010017340353619576,204560.11876619764,206609.26709865552
97523.33013339133,34893.876291023706,29361.765581372707,24033.68928083638,0.013713737521577668,185812.66128662412,188360.8473516947
98318.180968127,47778.02910988224,18941.162021241376,17526.666817341822,0.03495823413811489,182564.03891659243,188946.1553342386
123573.20345271903,51411.20812059066,33834.74681844084,19692.7279688407,0.0164739976636845,228511.88636059122,232276.39064261975
89619.99661771992,53576.364159894125,18959.766174627366,12373.869768850165,0.028632884509814487,174529.99672109156,179527.29396070488
110928.07289063229,45075.697926295885,28074.357441120803,26361.23588338074,0.004742322832331655,210439.36414142975,211437.335542819
100744.9709209702,42799.08432539976,23868.228659868204,28330.175430328236,0.012630953843911729,195742.45933656642,198214.87330574036
99270.36422737382,44910.81144262051,25175.843154357455,28582.28044397193,0.01836572534757709,197939.2992683237,201574.5980741776
108407.71501057709,31971.09494542852,24100.0703280138,21930.03894092361,0.01478095933510919,186408.919224943,189164.22187970852
131092.73345983573,45621.263100649274,28747.369571147403,31400.375768221074,0.015760550825550456,236861.74189985346,240594.81342169453
113439.38890869927,46801.05443428638,24565.88790152309,32917.798714833814,0.010030462707900915,217724.12995934254,219908.0037255099
122799.58083307598,47085.59751992888,28261.984449721847,21673.17730246928,0.02232371765655389,219820.340105196,224727.54731287202
112615.42065797828,43808.73904063207,18928.969059923686,30907.559437690932,0.005471834315919888,206260.68819622498,207389.31250792232
117473.16845363803,46584.584344598836,28676.394954132535,25699.2937440505,0.011304526609750048,218433.4414964199,220902.72814827543
105429.00910655604,45279.24711294002,33546.03855848516,22366.18702909316,0.012963003295563467,206620.4818070744,209298.9037936704
133904.5262023339,35887.14922120119,24922.89915195864,31155.980998234496,0.009148548486353113,225870.55557372823,227936.943303034
108248.19251262365,52191.03474469643,32336.981278667652,18967.416294841656,0.012353860318843286,211743.6248308294,214359.475995395
110392.06319806182,44954.618802194935,19689.174112385557,17575.290772512722,0.004561381277170803,192611.14688515503,193489.71976433136
109224.75335932318,47220.19649172242,27843.52992767622,23018.97363432917,0.006371294087994808,207307.45341305097,208628.27016537878
101078.24175867363,40143.82997530668,19111.532358741606,23857.325698497083,0.022991385888388532,184190.92979121904,188425.73453519004
97992.60430951728,53038.94474504413,22949.391260375036,16783.481802921764,0.013759172568572614,190764.42211785822,193389.18272172185
90167.05216676777,42724.857734687524,24960.602480249232,27453.32101083818,0.01008046866602871,185305.8333925427,187173.80303968856
118593.1924100669,46122.08931413646,24904.390834034064,21097.436816403606,0.019883271021119715,210717.10937464103,214906.85476912392
100124.78993624487,54643.624019800285,25063.113292163303,18453.252357106256,0.024375836762967503,198284.7796053147,203118.1370255548
103763.57357217823,52904.20173339997,20726.857665789095,28248.35855572324,0.030110210234095203,205642.99152709052,211834.94523513946
133259.2882332245,45401.344666142184,32192.21245505035,22852.95179582965,0.004742292712659711,233705.79715024668,234814.09844897862
111045.74122052324,37051.41244432443,15809.50565121923,30287.843488465765,0.02432330002268969,194194.50280453265,198917.95395900434
91658.01395888312,54553.9976665603,24336.9579674758,27296.201489780386,0.006817665775442884,197845.1710826996,199194.01333442677
123516.82977594022,56914.780135319466,28662.24928127481,24010.239878381657,0.01416575599095606,233104.09907091613,236406.19485884637
98936.28365739269,35569.47112521509,29284.578890879395,30489.87074551475,0.01653805665646747,194280.20441900194,197493.22144691346
110433.22668275361,41839.01459917393,25838.210896350523,27101.84938848021,0.027233261372479035,205212.30156675828,210800.9018121738
108586.65869582565,43536.50517987466,23705.915767861305,24901.366904969564,0.015404259969969738,200730.44654853118,203822.55053105287
98256.78995038923,35255.89784343999,22240.709922759725,27558.569324395663,0.014006122358229603,183311.9670409846,185879.45688108838
92731.04271897685,37543.47299576912,22149.116702521205,27721.290148366294,0.008013298530732852,180144.9225656335,181588.47760894767
97197.85594465064,43345.36805112835,21867.206672962508,19528.04306291794,0.005239217547558641,181938.47373165947,182891.68897581042
91673.599247428,55294.011125214274,25511.46977695389,36790.942742858824,0.00790943039793733,209270.022892455,210925.2295728976
99643.80886012032,32888.42392640474,26020.163245680982,25338.215597136215,0.024613628502151305,183890.61162934225,188416.82682902025
146924.4980216436,52751.95505630134,22934.706992516596,25438.22177535416,0.01238400682779958,248049.3818458157,251121.22708422574
104254.21252557606,52200.314238998755,26182.037057039743,16214.40829604534,0.027955808121044222,198850.9721176599,204410.01173886433
128173.62535079487,50742.95841599131,23106.159347184057,25642.67788073356,0.00851037664533757,227665.4209947038,229602.93947648807
110277.48651522308,40674.64249227318,18120.12344371431,25859.052506592878,0.01804173383425127,194931.30495780346,198448.2036778154
115839.2151388184,42521.273568271674,28328.00785656177,19250.992530645985,0.013248468872544928,205939.48909429784,208667.87200519146
94794.83550603989,41083.25566054041,28766.55276925177,19802.185974717904,0.02328079804796457,184446.82991054998,188740.89930828477
99614.48990901282,54392.12267050153,20165.525463245394,20503.524148504228,0.010895405971923759,194675.66219126395,196796.73256369086
108606.18380242333,43053.329880603196,26995.62771838633,23524.522054361914,0.011430087814725173,202179.66345577477,204490.59476342585
129603.97145996167,34917.70094659211,22890.14036503106,26066.495892172472,0.022388760844467896,213478.3086637573,218257.8234619117
87748.75798040668,39067.41160934879,18521.749283006615,23885.087241985482,0.004285282824255498,169223.00611474758,169948.17455631998
108457.48994680296,42033.91883990425,21561.235500279407,26513.76529350539,0.011341090201119687,198566.409580492,200818.36914245685
88450.86371395267,54721.13263954062,17766.802455484496,28376.37600083205,0.0053093125209562955,189315.17480980983,190320.30823783457
106398.15792391896,43918.04285459582,26996.257046461815,27714.440206659157,0.012004353912028688,205026.89803163573,207488.1134770929
113958.89232645907,46496.05886790095,19429.82463279782,26820.507194057936,0.009872973122483414,206705.28302121582,208746.0787247596
120109.05103545683,35153.2469570309,19054.527113137738,26428.434617837775,0.016463152189629057,200745.25972346324,204050.1594856372
93926.40683611094,51420.63099959261,19566.59207229173,26445.953120746573,0.01538064515533875,191359.58302874185,194302.8168723805
95271.06403777705,43369.032896679535,19755.32346680884,24266.182058141792,0.010561328375867094,182661.60245940724,184590.7516246431
106932.92703144625,53125.194368155935,25109.88646733355,21700.839610367304,0.0075318031843761455,206868.84747730306,208426.94292148083
147378.47428522227,41759.55075208764,24587.521651060008,24534.168213760247,0.012669087338358984,238259.71490213016,241278.24803943778
102525.41653472537,46210.52568684907,18596.34014119357,28265.76435621323,0.023394994377575695,195598.04671898123,200174.0619222366
105237.80608337195,42181.55888513757,25907.46217113836,28237.42163923971,0.00746227997762493,201564.2487788876,203068.3776367553
105430.54408960023,36539.67727447564,21025.635288598438,27539.348617798616,0.005745248388454846,190535.20527047294,191629.87735149704
90629.2591416304,39034.10169228808,22242.32855145832,22623.998156138266,0.004847240980072005,174529.68754151507,175375.67499520545
121885.99118793238,34491.90252925796,18533.552883706576,23917.691059090284,0.005655782872800593,198829.1376599872,199953.67209137825
98823.97764014159,41674.05679772711,25650.551718390045,23936.77987897885,0.012138381694834182,190085.3660352376,192392.69476277556
117794.94913977342,45494.99831357501,21320.330565448683,21964.692179895177,0.006033316549566407,206574.9701986923,207821.30238511827
107137.5989464492,38550.63639402909,24494.7099508038,29469.735991672544,0.010099866807879535,199652.68128295467,201669.14677174855
113138.49023395602,42513.80072525657,21891.463979448985,15797.034272955458,0.01534543417269279,193340.78921161703,196307.6875653604
88692.54226869188,41982.8970292918,17210.628884610684,35110.038870280354,0.0042026648260305305,182996.10705287472,183765.17835528633
130375.52282118022,43268.362140603334,25568.503287222753,35369.41975804037,0.019953634334914882,234581.80800704667,239262.5676256425
98476.99859792166,37441.46491681064,23413.47541641644,25250.036378485864,0.024871540356831607,184581.97530963464,189172.81335769192
116019.62119476785,43278.47055572105,21972.08675946902,27026.007061383625,0.03094752885399997,208296.18557134154,214742.43778448878
123411.78629978249,40468.572353058844,19489.454206335566,29245.813883420484,0.025457948878917946,212615.62674259738,218028.38449906954
109876.88335250101,39263.50660860748,24384.11400051012,21210.314123389788,0.04070501320004945,194734.81808500842,202661.50142566793
101840.56766608627,44238.94700263238,20254.127150901837,27838.013224195663,0.013667584229818593,194171.65504381614,196825.51249417078
141205.78660048376,36664.16094121952,21913.83515264227,31595.296593722684,0.01822878377250888,231379.07928806823,235596.8384938926
99743.74834166435,52279.584879327114,17376.66041092857,15986.411416892879,0.010744684538978321,185386.4050488129,187378.32348887765
136595.45524575515,53747.935364523895,26816.110469375082,17796.64191112312,0.016969108063616775,234956.14299077727,238943.13917139836
94788.97518960068,45729.95493620182,18000.617976653313,28750.989508252474,0.013049369233129693,187270.53761070827,189714.3000024771
103764.48832691697,39536.582557767746,29277.402892039652,23649.59350638584,0.005304217962283484,196228.0672831102,197268.90372229746
93924.5760368574,45020.13090897816,28697.015446184876,23066.89229930679,0.005742295295844271,190708.6146913272,191803.7198723462
81771.06247861966,44537.59656188238,32055.000415155984,23364.150185754104,0.030099103682216292,181727.80964141214,187197.65382575107
99088.26751056954,40888.500555362014,29759.043297401047,19365.141762899762,0.013165130918390694,189100.95312623237,191590.4919309317
91049.64077635724,39283.004589678545,32071.228289009374,22949.009372463588,0.024783137303607757,185352.88302750874,189946.50897719906
143086.92042691645,37108.85966197603,29184.750499971055,18398.226192840095,0.009176183673015178,227778.75678170362,229868.89649074356
121117.24758322554,38075.58988605137,18354.230240196302,31543.611760942575,0.007797234486906435,209090.6794704158,210721.00852727322
82277.43602562451,45571.48497346787,22011.71908768915,25666.31610857003,0.011670813115289771,175526.95619535155,177575.49849780317
97694.77942086391,51725.73862145234,17759.64421277879,25532.76378647811,0.018039991095561498,192712.92604157314,196189.46551136274
116021.10720598756,40789.94099335646,23320.507802297267,28333.2149090649,0.024435632868091736,208464.7709107062,213558.73951861105
104118.98427537421,36047.30066645851,23122.585653592603,38951.06475815305,0.013371326146876226,202239.93535357836,204944.1514891142
125739.9293211004,31960.074104562074,30168.17922878837,19737.542626519218,0.016891780332146347,207605.72528097004,211112.55558811213
108370.83623605996,41119.941552988545,31984.77588469696,15788.895241491342,0.011338170063081599,197264.4489152368,199501.06678443786
115183.04966059639,38352.84893649602,20096.752503146927,24846.567071598216,0.02522691962131593,198479.21817183754,203486.23745516012
112445.11871381674,39837.00513889528,23805.977261441134,15866.358800501783,0.025419444434333322,191954.45991465496,196833.83564237802
114413.3613863675,38514.7496940156,22324.533022246662,23306.688454028565,0.008226626241231617,198559.33255665834,200192.80597231037
97948.21426655176,45804.52816017928,23338.977421438794,29372.441508462187,0.01475434884099194,196464.16135663202,199362.86212804072
103165.32307383418,45272.76606103086,23147.507794843114,32639.962777476223,0.007405417177472708,204225.55970718438,205737.93517511894
88419.08272974484,52746.22268790172,29924.305245662435,17171.182101388797,0.01832259131022216,188260.7927646978,191710.21833026377
112009.57754128985,46577.88946949118,29417.68261164692,20283.63575382749,0.010002349704973596,208288.78537625543,210372.1626472129
106496.03026464384,37034.373758796944,18503.37953891998,26817.2966556681,0.008177289985291361,188851.08021802886,190395.37026500722
121060.52041875586,47791.669138855534,20983.333260901807,28769.808180031276,0.004392924109310826,218605.33099854446,219565.64762751185
96998.10137839809,37374.303951271046,26387.9457780293,29054.02597399544,0.020936629743040495,189814.37708169388,193788.45041455916
105602.27940802937,43726.1108387164,25263.27220001601,32375.580504215337,0.013415420431622487,206967.24295097712,209743.79553073825
95907.34441320552,34808.686187059604,24481.33880585829,28642.993022171286,0.01381199311853625,183840.3624282947,186379.56424906352
113243.05900063971,33767.95927396974,33637.32971300799,24400.632543661224,0.018465510657253062,205048.98053127868,208835.3146665379
126937.17055064757,42070.6384824924,20896.11816518178,30309.91624478322,0.008323509241236008,220213.84344310494,222046.7954040517
121347.79885543603,35612.04672403492,22940.755070676183,25349.03760317548,0.007697512542544335,205249.6382533226,206829.54991813021
136024.76848879078,39591.662080402144,32499.02258614404,26373.590391315236,0.016033085373800337,234489.0435466522,238248.62640105648
140052.14779575856,40082.67153928554,25443.101108815365,22528.88342073923,0.02173791506369669,228106.8038645987,233065.37019245868
121753.20436822908,48238.03381352764,24733.748573907447,25783.77646731147,0.015895829139606035,220508.76322297563,224013.9328469539
100038.22760180445,39990.196772532014,18933.792572708924,16851.85767864364,0.027150250798276678,175814.074625689,180587.47084564337
97520.44314797562,42581.0479922901,19966.456517935025,30173.646163728372,0.016154466428748706,190241.59382192913,193314.84526267715
106027.52703021244,48318.885241566204,21334.055349739283,19954.38159156363,0.015719890339042007,195634.8492130816,198710.20758920626
145373.22261394848,37840.248213861894,22329.33032981253,20559.698039195282,0.018377228128068662,226102.49919681821,230257.63640488463
104660.59189689442,49180.500720586955,22718.4313669445,13367.301162515958,0.010848571761295544,189926.82514694185,191987.2599389435
96694.1838614883,49953.94993926368,29581.61965425956,20887.490996081357,0.006545367808114812,197117.2444510929,198407.4493173474
136042.92553008845,57413.1248776778,18274.324139558357,20207.925620567752,0.012298841657290664,231938.30016789236,234790.87259591842
103639.59579108568,41736.06305635566,19983.498470458908,26086.409855695943,0.01740790523986227,191445.56717359618,194778.23346554584
117108.45253407356,40567.7998465501,18789.90505881667,18527.32024118841,0.00792690217415789,194993.4776806287,196539.1719028019
122770.15286769046,46628.50652863064,26088.951673676842,22779.702196552716,0.006031330966687335,218267.31326655066,219583.75567207084
126570.22529362199,34176.761326821885,32029.131496134214,21599.562728349778,0.008474014504900727,214375.68084492788,216192.30347390575
124989.62924964458,33453.32498600358,29359.80860398454,16199.343172932331,0.023752199728021797,204002.10601256503,208847.60477951256
126059.74144876313,40024.87842538685,25889.030273437606,26190.57367941108,0.015608648785810392,218164.22382699867,221569.47257434324
115894.0913700072,47260.65358450292,16467.065239465257,23903.800723124394,0.011438775336724123,203525.61091709978,205853.69465565003
104320.7787112522,35910.696499011865,21003.902722517058,25199.683152122805,0.0075093757598714735,186435.06108490392,187835.07201340504
115875.28738909922,45212.44134170422,28603.549030972234,29150.963263597972,0.01398031587278174,218842.24102537366,221901.72468121583
126095.40147188613,38991.75064099827,24798.092148440122,25037.67023252685,0.013364208081133689,214922.91449385136,217795.18904455088
102326.6177640549,45543.333842524415,19578.22368664851,23335.1768416632,0.015304208384185669,190783.352134891,193703.14031219683
100379.21772102077,41949.67242218566,22348.760550862105,29613.07653036633,0.042609630707390864,194290.72722443484,202569.38336133843
102072.71403331993,35877.54222344768,17965.099182912058,23371.557202552733,0.01559476309074628,179286.9126422324,182082.84957015933
110370.3631874173,38613.06243033753,23010.023393341275,22477.02421673863,0.008610332386731723,194470.47322783474,196144.9286417314
88568.63027207513,38118.751515345364,29551.01241564536,28347.80864319986,0.00609495083952573,184586.2028462657,185711.24667826842
122186.29594172936,37026.76154517079,16967.710505561394,21099.885694539378,0.009209481249638114,197280.65368700094,199097.50616804775
93942.47975900567,42139.63239580064,24237.44721377816,30836.168516903817,0.009694375441658387,191155.7278854883,193008.8632794337
93637.2328387301,54784.57322841145,19828.071022664008,25801.996278595452,0.018437549202727343,194051.873368401,197629.7143315123
96634.98707840036,45677.05617460546,33301.62479223723,32844.943325537955,0.008943463451319938,208458.61137078103,210322.9533426885
111519.43376720847,50080.384024513085,17551.503884056125,24700.49112205928,0.0074191482661099765,203851.81279783696,205364.2196212994
99994.8925009748,56630.74391280274,24284.936534260145,29741.30459899026,0.015943016068661577,210651.87754702795,214010.30381565396
102971.45708671099,43398.00005770812,20063.84274077641,16804.214088747853,0.008940086781033611,183237.51397394337,184875.6732504113
134532.9992701703,38451.095947030335,29061.895821424136,31410.46941054391,0.01625302866098059,233456.4604491687,237250.8349919401
126874.42173521813,53418.70865453838,18491.844775173504,28446.452366837144,0.007980418871912157,227231.42753176717,229044.82950433323
127255.04156668425,46560.892642852166,21914.732858715797,21772.67912804087,0.009621811744349338,217503.3461962931,219596.1224471599
111551.936546049,55036.60965953815,19305.36345693063,29324.645738134204,0.009106802834049419,215218.555400652,217178.5083509147
128381.29318198432,45530.00266044649,27243.268517990626,18664.155559289153,0.014964205742122962,219818.7199197106,223108.13247055924
122160.82595858737,48384.79470769298,21051.274964944758,22513.342843882583,0.011336611170036943,214110.2384751077,216537.5229962239
137206.5958474188,51899.488711650796,19321.032266209004,20744.554197982532,0.006613787114129573,229171.67102326115,230687.36366799835
89492.93247793756,47981.247440439125,25931.941796778614,29599.98143866999,0.0063428520542927165,193006.10315382527,194230.31231170555
86341.76529962328,43800.847652041586,27594.94735666173,31241.644811793336,0.010402296771138657,188979.20512011994,190945.0228953533
95653.81477510986,42199.79099439795,22300.340406565723,22755.247515884,0.006003124338962935,182909.19369195754,184007.2203244298
134245.53624454056,49705.65208222042,21349.169280871094,18642.90372327838,0.009903556928520773,223943.26133091043,226161.09616825974
112844.62180033504,48303.482898418566,24494.91826367481,20115.62806560563,0.01384871057737097,205758.65102803402,208608.14303491154
105182.52363121594,40502.78210509535,24773.513637702934,25460.363117554287,0.00674474707523071,195919.18249156853,197240.6078246601
108702.16367854766,42650.624806791806,24911.571910890496,25146.40770525346,0.018619500359920375,201410.7681014834,205160.9359706408
125579.02661229174,45201.16401643073,20259.826751044693,23299.549265511665,0.024332087034034625,214339.56664527883,219554.89563572902
134248.3329553261,32917.37308475351,30803.661332142303,20851.485964351876,0.02094167938569717,218820.8533365738,223403.329490053
119242.00786930631,38618.03979913611,19620.002681208476,33142.12473815539,0.017020299794157423,210622.1750878063,214207.0276510983
121008.06000421043,38663.966673608964,21297.718539106674,21899.995590068353,0.015043063270244324,202869.74080699444,205921.5231535721
101228.31922696772,51629.75123958597,20340.811165030573,20835.74840592067,0.013734900322232223,194034.63003750492,196699.67634013126
106809.99170480383,39972.27787663818,30454.3485011232,30736.63681702706,0.0146577108753971,207973.25489959226,211021.66673972574
129955.94045980407,43479.89203058128,27824.419378439892,23587.56284067121,0.009002578017777181,224847.81470949645,226872.0247035454
122627.92271774064,49947.73061455956,27475.47883156407,27559.590072660932,0.012030636529992245,227610.7222365252,230349.02410608187
116757.6808061579,38826.558999009794,15686.300362459455,20624.16847614545,0.01312215599711328,191894.7086437726,194412.7809456168
89557.48765332023,36093.203036175575,25292.79391701692,27530.415832557723,0.01678566424972547,178473.90043907045,181469.7034091796
87437.07652478693,54433.66223671868,19798.684143894963,28675.969708617067,0.005501158648907594,190345.39261401765,191392.51281687594
93512.04353011021,46688.71762828606,31889.256866597603,19418.522987501412,0.013538050167171765,191508.54101249526,194101.1932481643
111722.96833860307,37288.08134587166,23135.153705615885,22329.63106282591,0.020717439461252724,194475.83445291652,198504.87577987145
109717.91919096067,49599.37176933989,23572.44122395266,20475.826936170834,0.009013680814908545,203365.55912042406,205198.631359081
135837.29873628228,48698.49425967279,21105.571168521903,22359.87050124679,0.011533682764288912,228001.23466572378,230630.92857622443
117314.5099493963,50127.03988083065,23210.98760246319,33005.39597563156,0.004798277595983666,223657.9334083217,224731.10625935884
