num_claims,avg_claim_amount,seasonal_adjustment,adjusted_claims,total_claims_amount,premium_income,net_result,loss_ratio
62,1172.61866102244,0.9,55,64494.02635623419,499090.54598471656,434596.51962848235,0.12922309764250506
47,1239.6793200396419,1.0,47,58264.92804186317,470889.9357137983,412625.00767193513,0.12373364479226405
57,1870.9358618786823,1.0,57,106643.34412708489,512481.8305755593,405838.4864484744,0.20809195129379637
44,2957.1111997469025,1.1,48,141941.33758785133,348721.2430239547,206779.90543610335,0.40703381404872135
56,6063.686402689908,1.1,61,369884.8705640844,505877.2944992963,135992.4239352119,0.731175078593291
69,2128.3046318875413,1.0,69,146853.01960024034,540000.6548958148,393147.6352955745,0.27194970648428834
43,2049.5065229475886,1.0,43,88128.78048674631,539515.736288434,451386.95580168767,0.16334793326515915
67,2238.5279029960675,0.7,46,102972.28353781911,389925.54882868263,286953.2652908635,0.2640819096033662
46,2806.4505908374463,0.9,41,115064.4742243353,488577.96763300436,373513.4934086691,0.23550892968380033
44,2670.364214309299,0.7,30,80110.92642927896,479448.4504673558,399337.5240380768,0.16708975980877316
39,1741.8658953410195,1.0,39,67932.76991829976,513400.1602794403,445467.39036114054,0.13231933913172994
63,3449.0752357072065,1.1,69,237986.19126379726,487698.8912335632,249712.69996976593,0.48797771645911664
53,2967.3790937838908,1.1,58,172107.98743946565,492392.1686316048,320284.18119213916,0.3495343719981713
51,4291.044623431405,1.1,56,240298.49891215868,467033.23103979387,226734.7321276352,0.5145212009371639
53,23793.78657836816,1.0,53,1261070.6886535124,598175.310823904,-662895.3778296084,2.1081958179058935
40,1301.5273403746621,0.9,36,46854.98425348783,552733.8881100264,505878.9038565385,0.08476951614763478
47,1851.3079354089127,1.1,51,94416.70470585454,429928.25769708713,335511.5529912326,0.21961037223186514
59,5129.886677141132,1.1,64,328312.74733703246,558160.4336558245,229847.68631879205,0.5882049811138677
49,1060.932799105866,0.9,44,46681.043160658104,491746.16363783117,445065.12047717307,0.09492914558869539
44,9273.006612270872,0.9,39,361647.257878564,510549.834058439,148902.576179875,0.7083485954814135
56,12662.851912609161,1.3,72,911725.3377078596,514991.13168283924,-396734.20602502034,1.770370947415366
39,1012.0696635712403,0.9,35,35422.43822499341,439616.9364995672,404194.49827457377,0.08057569052512673
46,4349.0094140019455,0.7,32,139168.30124806226,556732.884384723,417564.58313666075,0.24997320106547147
67,11125.14548845071,1.3,87,967887.6574952117,516046.3841501733,-451841.2733450384,1.875582674780547
48,3895.3515880543246,1.0,48,186976.8762266076,454453.8061035938,267476.9298769862,0.4114320833391497
58,5793.258663780876,1.3,75,434494.3997835657,561854.4803223254,127360.08053875965,0.7733219454516131
54,2738.829348131461,0.9,48,131463.8087103101,461790.1008961788,330326.2921858687,0.2846830377160169
55,2773.538073600428,1.0,55,152544.59404802354,519795.58849875827,367250.9944507347,0.2934703514675711
49,1043.7070631154056,1.1,53,55316.4743451165,508475.18550789345,453158.7111627769,0.10878893586491012
50,1083.3009613218717,0.9,45,48748.54325948423,417185.6763830801,368437.13312359585,0.11685095155261505
42,3265.1310615980224,1.3,54,176317.07732629322,440593.01223994815,264275.9349136549,0.40018128392438157
39,2771.813628076756,0.9,35,97013.47698268645,492393.6704386719,395380.19345598546,0.19702421620541438
54,1767.128082987012,1.0,54,95424.91648129866,544894.6887014081,449469.7722201095,0.1751254296655288
41,2831.0517185697054,0.7,28,79269.44811995175,465036.3820941995,385766.9339742477,0.1704585945791541
39,1318.7018190597269,0.9,35,46154.56366709044,500379.4545456302,454224.89087853977,0.09223912622272054
53,4189.124087703625,1.3,68,284860.4379638465,503917.05040615174,219056.61244230525,0.5652923189129084
64,3160.0259824377968,0.9,57,180121.48099895442,514841.33629880624,334719.85529985186,0.34985823456571596
49,4816.172000605929,0.7,34,163749.84802060158,472112.770685695,308362.92266509344,0.34684477563013566
47,4186.586844371961,0.9,42,175836.64746362236,417301.9603420466,241465.3128784242,0.4213654959097142
31,2591.548145968616,1.1,34,88112.63696293294,408281.0568713089,320168.41990837594,0.21581367903313292
55,3038.644604923172,0.9,49,148893.58564123543,481217.10039867146,332323.514757436,0.3094104210300971
52,4285.03148857509,1.0,52,222821.6374059047,571035.556157248,348213.91875134327,0.3902062402302416
47,15900.063102350488,1.0,47,747302.965810473,481034.2755697636,-266268.69024070934,1.5535337163351322
59,13077.6268853077,1.1,64,836968.1206596928,495506.46351342474,-341461.65714626806,1.689116454153008
50,1609.8733742658658,1.3,65,104641.76932728128,483774.30105909513,379132.53173181386,0.21630286912346514
53,15987.330253675937,0.9,47,751404.521922769,542590.3073179388,-208814.21460483025,1.3848469310795715
47,3151.8966601246993,1.1,51,160746.72966635966,517189.84168108983,356443.11201473017,0.31080797941402627
60,4779.206376198926,0.9,54,258077.14431474198,629583.9491524977,371506.80483775574,0.40991696923364634
52,12245.5459595422,1.1,57,697996.1196939053,501062.0594334083,-196934.06026049703,1.3930332711344906
46,4679.141071818406,0.9,41,191844.78394455466,503866.842252724,312022.05830816936,0.38074500613463913
54,1314.733498892401,1.3,70,92031.34492246807,494972.14962657355,402940.8047041055,0.1859323701179958
45,1287.8425079670255,1.0,45,57952.91285851615,540132.8095481852,482179.89668966905,0.10729382076788316
33,3210.022915642671,1.3,42,134820.9624569922,573385.7691487159,438564.8066917237,0.23513133689584895
51,2519.5571152390467,0.7,35,88184.49903336664,576217.1313516158,488032.63231824915,0.15304039785577847
42,2410.000081657543,1.0,42,101220.0034296168,594040.958913618,492820.9554840012,0.17039229687920499
36,1085.7367298147883,1.1,39,42343.732462776745,480153.25430223614,437809.52183945937,0.08818795266588604
38,5749.0544371107535,1.1,41,235711.2319215409,511693.24484817224,275982.0129266314,0.4606494893077595
51,4386.7383316127925,1.1,56,245657.34657031638,464609.1798484576,218951.83327814125,0.528739760696168
38,1072.6915977909682,0.7,26,27889.981542565172,464254.0668382861,436364.08529572096,0.060074824400580006
57,1783.8115520489075,0.7,39,69568.65052990739,494823.69591923733,425255.04538932996,0.14059280326232
42,1714.2225967163472,1.3,54,92568.02022268275,427192.2245829478,334624.20436026505,0.21668938453421885
40,1059.0760761759568,1.0,40,42363.04304703827,500053.1558874038,457690.11284036556,0.0847170796709802
48,1330.9932457995324,0.9,43,57232.70956937989,506703.9911616374,449471.28159225755,0.11295097446967373
28,1213.901900026059,0.9,25,30347.54750065147,570989.1600879974,540641.612587346,0.05314907816459158
47,3022.8419583859304,1.0,47,142073.57204413874,432022.5438296783,289948.9717855396,0.32885684803557425
59,2704.5430406504524,0.9,53,143340.78115447398,434180.65969690745,290839.8785424335,0.33014087097877004
51,7685.57200080097,1.1,56,430392.03204485436,479171.6028223492,48779.57077749481,0.898200205333162
52,6065.714395756869,1.1,57,345745.72055814153,431294.6422183281,85548.92166018655,0.80164622212747
65,1148.2573406236588,1.3,84,96453.61661238734,435072.80432433076,338619.1877119434,0.22169534766067503
55,6695.713420550308,1.1,60,401742.8052330185,570245.5535946233,168502.74836160487,0.7045084397424513
65,2224.528823459271,0.9,58,129022.6717606377,504892.39755326457,375869.72579262685,0.25554488914051476
50,4531.755276657945,1.0,50,226587.76383289724,578180.8698109785,351593.1059780813,0.39189771862734635
39,4441.705777672115,1.0,39,173226.52532921248,527075.3368511831,353848.8115219706,0.32865610135372747
56,8653.106151361633,1.0,56,484573.9444762515,492740.12781319325,8166.183336941758,0.9834269975672902
54,10293.524888339563,1.0,54,555850.3439703364,550290.6861656148,-5559.657804721617,1.010103129027062
60,1231.6887354084286,0.7,42,51730.926887154,595415.7655776386,543684.8386904846,0.0868820240877693
47,8943.834087428575,1.0,47,420360.202109143,513547.934272924,93187.73216378095,0.8185413163121468
41,5942.549211782348,0.7,28,166391.37792990575,587594.419264629,421203.04133472324,0.28317385678737994
49,1253.2832473710355,1.3,63,78956.84458437524,483592.1835660503,404635.3389816751,0.16327154835742108
49,5698.232281238284,1.0,49,279213.3817806759,410683.5230351976,131470.14125452167,0.6798748089943359
48,2600.758463512403,1.0,48,124836.40624859535,493613.0185186615,368776.61227006617,0.25290339104756776
47,1622.720979678909,0.9,42,68154.28114651419,534129.268239388,465974.98709287384,0.12759885143752983
52,1160.647290694177,0.7,36,41783.30246499037,498488.3018308281,456704.9993658377,0.08382002608994095
64,2220.2647924097673,1.1,70,155418.53546868372,439684.51123220014,284265.9757635164,0.35347739458260385
45,2611.209627234379,0.9,40,104448.38508937515,462003.71153147117,357555.32644209603,0.2260769393889604
56,1730.5480941954445,1.1,61,105563.43374592211,510081.96204972384,404518.5283038017,0.20695386545668826
59,3580.674803047547,1.1,64,229163.187395043,537367.2806804704,308204.0932854274,0.4264554163120105
60,5916.777932764658,0.9,54,319506.0083692915,468273.11512353853,148767.10675424704,0.6823069658504745
44,2500.9539412427866,1.3,57,142554.37465083884,565243.2910217966,422688.9163709578,0.252200029465439
61,3655.0721714867477,1.0,61,222959.4024606916,517685.8371467237,294726.4346860321,0.43068476373538483
52,14071.299657178304,1.0,52,731707.5821732718,448025.92815034813,-283681.65402292367,1.6331813321476476
41,2122.6029819272953,0.7,28,59432.88349396427,447352.793032423,387919.90953845874,0.1328546159086051
48,2687.974479092528,0.9,43,115582.9026009787,488079.7691292786,372496.86652829987,0.2368115007249236
46,6252.097498614669,1.0,46,287596.48493627476,419596.33873271215,131999.85379643738,0.6854122841130822
49,7866.164834195394,1.1,53,416906.7362123559,479360.8978367302,62454.161624374276,0.869713691904745
54,4032.6241220086627,0.9,48,193565.9578564158,598677.5034485235,405111.5455921077,0.3233225847663062
56,4447.440824236957,1.1,61,271293.8902784544,418734.1300123165,147440.2397338621,0.6478905607013086
56,8808.17835737409,1.3,72,634188.8417309346,499250.52420888364,-134938.31752205093,1.2702817743373935
51,1347.1434634383031,0.9,45,60621.45585472364,474786.0944236651,414164.63856894145,0.12768161613560106
49,2484.004104415707,1.0,49,121716.20111636964,460382.7492218749,338666.5481055053,0.26438045587522707
50,7417.209336397318,0.9,45,333774.4201378793,520241.7978651175,186467.37772723817,0.6415755548815335
47,3926.0018532392583,0.9,42,164892.07783604885,487731.7500829466,322839.67224689777,0.33807944184073785
51,5414.0718309896665,1.0,51,276117.663380473,539011.940876752,262894.27749627904,0.5122663199841964
57,2673.2559196146135,1.0,57,152375.58741803296,527326.0401054237,374950.45268739073,0.28895896623570844
45,10897.836595731851,1.0,45,490402.6468079333,470490.78550432017,-19911.861303613114,1.0423214692340246
53,1049.138390278718,0.9,47,49309.50434309974,451360.79820105503,402051.2938579553,0.10924631589546067
53,6508.214059559824,1.3,68,442558.556050068,401420.07113660965,-41138.48491345835,1.1024823816033311
43,5491.8011180848125,0.9,38,208688.44248722287,594535.2488098566,385846.80632263375,0.35101105090905266
71,2176.824457381589,1.3,92,200267.8500791062,535920.8757721037,335653.0256929975,0.3736892125923988
45,4796.75188221648,0.7,31,148699.30834871088,462062.44296973635,313363.13462102547,0.3218164787274222
51,1174.2475818188693,0.9,45,52841.14118184912,519213.97310614935,466372.83192430023,0.10177141586874464
52,3928.454179740173,1.0,52,204279.617346489,384145.29147166567,179865.67412517668,0.5317769653348895
56,1871.296424090644,0.7,39,72980.56053953512,466482.25845482753,393501.6979152924,0.15644873779610696
43,1022.0354022229818,0.7,30,30661.062066689454,505087.6594250284,474426.597358339,0.06070443712996825
44,5218.419276249889,1.3,57,297449.8987462437,566459.1724683908,269009.2737221471,0.5251038613252251
50,1424.897926759732,0.9,45,64120.40670418794,468914.08725204156,404793.68054785364,0.13674233393146748
49,4712.225444907108,0.9,44,207337.91957591276,488284.3629528951,280946.44337698235,0.4246253521657721
51,2348.7790761455235,0.9,45,105695.05842654855,506158.37862831366,400463.3202017651,0.2088181543353714
51,7777.25532803841,1.0,51,396640.0217299589,507237.84504001366,110597.82331005478,0.78196062381479
38,2487.1548203730654,0.9,34,84563.26389268422,460973.1772525202,376409.913359836,0.18344508545311872
45,1699.6975808079376,1.0,45,76486.3911363572,573802.1066973739,497315.7155610167,0.1332975083981288
51,4655.771471565578,0.9,45,209509.71622045102,490328.9434991517,280819.2272787007,0.42728400800760297
52,2763.050587577668,1.1,57,157493.8834919271,512963.86218393326,355469.9786920062,0.3070272490958721
45,1071.0515481437046,1.0,45,48197.319666466705,464655.32546485803,416458.0057983913,0.10372703598790858
35,2262.735904471223,1.1,38,85983.96436990648,600242.1840303269,514258.21966042044,0.1432487863358204
49,15450.509761973804,0.7,34,525317.3319071094,429232.5626753231,-96084.76923178625,1.223852469702924
49,1174.2337797580506,0.7,34,39923.94851177372,525293.0609035067,485369.112391733,0.07600319037739492
52,4828.777304149008,1.1,57,275240.30633649346,458668.35878602124,183428.05244952778,0.6000856633428665
47,1276.9865850529773,0.9,42,53633.436572225044,420234.5806409349,366601.1440687098,0.1276273753826356
55,6369.931257847422,0.9,49,312126.6316345237,522599.6217381536,210472.99010362994,0.5972576684927519
45,1764.6452777107438,1.0,45,79409.03749698347,480287.86941980926,400878.8319228258,0.16533633796104424
65,1630.3016268924666,1.0,65,105969.60574801033,508987.6104841647,403018.00473615434,0.2081968275165063
53,2880.098490641866,1.0,53,152645.22000401892,449714.41347666516,297069.19347264624,0.33942701285454663
52,2993.7114798726984,1.0,52,155672.99695338032,517074.5006805959,361401.5037272156,0.3010649272947646
50,1790.9800388544409,1.1,55,98503.90213699425,592925.6878203871,494421.78568339284,0.16613195238529402
39,1470.2701490836325,1.1,42,61751.34626151257,505278.48898380244,443527.1427222899,0.1222124978755866
57,1348.6934126943786,1.3,74,99803.31253938402,463100.6208642637,363297.3083248797,0.21551107479218148
47,1443.6284847492655,1.0,47,67850.53878321548,514943.5094560896,447092.97067287413,0.13176307213752977
60,4424.115618993037,1.0,60,265446.93713958224,403377.1428138303,137930.20567424805,0.6580614243234236
54,3325.9373733183807,1.0,54,179600.61815919256,517567.7371190697,337967.1189598771,0.34700891357506375
64,13497.370162009567,1.1,70,944815.9113406697,503208.89378150675,-441607.017559163,1.8775819009091455
52,6100.371685217009,0.9,46,280617.09751998243,487476.2843640217,206859.18684403924,0.5756528194722029
49,1108.745759947565,1.0,49,54328.54223743068,397108.7741129005,342780.2318754698,0.13681022878125765
67,3857.494560594589,1.0,67,258452.13555983748,476137.15978873096,217685.02422889348,0.5428102601244492
46,2480.7329212384757,1.0,46,114113.71437696987,465241.2509046125,351127.53652764263,0.24527858214439888
52,2415.9062966459946,1.0,52,125627.12742559172,561913.7914620686,436286.66403647687,0.22357010867933477
52,11597.477453490072,1.0,52,603068.8275814838,516574.5431308625,-86494.28445062123,1.1674381473124777
50,1344.9499112646947,0.9,45,60522.746006911264,426870.5819136001,366347.8359066888,0.14178242439569483
49,2474.6456902708214,0.7,34,84137.95346920793,648819.4906063776,564681.5371371696,0.1296785233602859
37,9496.029981908772,0.9,33,313368.9894029895,628009.0428906725,314640.05348768295,0.49898802087399663
50,1584.19751922699,0.9,45,71288.88836521455,530583.4019248107,459294.51355959615,0.1343594392636446
50,1088.4519023436992,1.0,50,54422.59511718496,548910.0034809632,494487.4083637782,0.09914666297217956
50,12851.92283258882,1.3,65,835374.9841182732,468086.4178746663,-367288.56624360697,1.7846597384971579
57,2699.4424469345468,0.9,51,137671.56479366188,521816.58811611135,384145.0233224495,0.2638313306418463
44,2560.069982318619,0.9,39,99842.72931042615,565347.4243330156,465504.6950225894,0.17660419949417547
51,2405.4272078268314,1.0,51,122676.7875991684,534117.6178455286,411440.8302463603,0.22968122282505868
41,1373.5166745788365,1.3,53,72796.38375267833,597394.67243463,524598.2886819517,0.12185643279342115
40,4370.210233100815,1.1,44,192289.25025643583,543354.9950049572,351065.74474852136,0.3538924865403722
57,3659.7544125712056,0.9,51,186647.4750411315,520870.5472642942,334223.0722231627,0.3583375485932879
48,3700.0418638718006,0.9,43,159101.80014648743,409819.49508289923,250717.6949364118,0.3882240890329142
52,1308.5524871262314,0.9,46,60193.414407806646,486596.22590424167,426402.811496435,0.1237030030307967
50,5018.6096976735425,1.0,50,250930.48488367713,502311.69999900315,251381.21511532602,0.4995513440841117
45,1643.9896766284203,0.9,40,65759.58706513682,584753.5952340799,518994.00816894305,0.11245691792422913
46,3508.105736270091,0.7,32,112259.3835606429,477733.7763564654,365474.3927958225,0.2349831414827147
43,10420.409996210668,0.7,30,312612.2998863201,422111.8085200077,109499.50863368763,0.7405912215116403
33,2921.5490366476297,0.9,29,84724.92206278126,499606.2180201542,414881.295957373,0.1695834019010617
49,1149.835842954349,0.9,44,50592.77708999135,511607.2815076176,461014.50441762625,0.09888986908259641
53,2284.978391777324,0.7,37,84544.20049576098,519605.59612038475,435061.39562462375,0.16270841023847127
54,2560.3141124983385,0.7,37,94731.62216243852,487406.4015796368,392674.77941719827,0.19435859245061726
40,1824.0416410222983,1.1,44,80257.83220498112,486870.0248142913,406612.19260931015,0.16484447206540223
58,2030.5691277833994,0.9,52,105589.59464473676,454110.33916418743,348520.7445194507,0.23251968858291058
37,1343.2661887944566,0.7,25,33581.65471986141,540173.9610339289,506592.3063140675,0.062168221984606385
53,2145.4321315630523,1.1,58,124435.06363065704,464692.2119063168,340257.14827565977,0.26777953329621
44,3668.4450244611944,0.9,39,143069.35595398658,434181.6067983442,291112.2508443576,0.3295150087286752
41,1848.9615288599616,1.0,41,75807.42268325842,473606.33255623205,397798.9098729736,0.16006420833542737
52,6178.838946997302,1.0,52,321299.6252438597,527647.3122240888,206347.6869802291,0.608928763210312
44,1930.4047815206663,1.0,44,84937.81038690932,563859.7498028886,478921.9394159793,0.15063641342834183
59,2444.1974645791056,0.7,41,100212.09604774333,497020.9372627016,396808.8412149583,0.20162550213609207
59,2249.2182268139118,0.9,53,119208.56602113732,489427.84708173934,370219.28106060205,0.24356719122528453
56,1091.9857162107319,1.1,61,66611.12868885465,456556.06249776,389944.93380890536,0.1458991220583813
57,3976.955665236962,0.7,39,155101.27094424152,540183.3383425201,385082.0673982785,0.2871270917391657
50,5414.626746353745,0.7,35,189511.93612238107,562699.5870694543,373187.6509470732,0.33679060812779577
49,6844.078707686666,1.0,49,335359.8566766466,503735.88257538265,168376.02589873603,0.6657454199254129
47,1952.1383667747273,0.7,32,62468.42773679127,478032.6596965264,415564.23195973516,0.13067815863553892
44,2775.6330501405346,1.0,44,122127.85420618352,412879.188726701,290751.3345205175,0.295795616589007
48,1090.7357845319834,0.7,33,35994.280889555455,511732.0950097045,475737.81412014907,0.07033813442729805
62,2174.1506328617115,1.3,80,173932.0506289369,524357.8959319586,350425.84530302166,0.33170483743703666
54,2405.9949490898794,0.9,48,115487.7575563142,496896.39162091975,381408.6340646056,0.23241818516649512
45,4538.917742360314,1.1,49,222406.9693756554,436425.5591874677,214018.58981181227,0.5096103211501413
54,3702.705311804059,1.0,54,199946.0868374192,593445.4144528706,393499.3276154514,0.33692414157713274
40,3222.3171231303495,1.0,40,128892.68492521398,466165.6828348203,337272.9979096063,0.27649543857754416
49,3170.7854564899253,1.1,53,168051.62919396604,477943.5435146499,309891.91432068386,0.3516139750694528
49,2165.381899989443,1.0,49,106103.7130994827,524741.5086323228,418637.7955328401,0.20220186768915915
54,1449.8474253949048,0.9,48,69592.67641895544,444674.6309619413,375081.9545429859,0.15650246623786307
49,1530.4210634580709,1.0,49,74990.63210944548,411709.3273060104,336718.69519656495,0.18214460333007548
42,3656.082595404251,0.9,37,135275.05602995728,496180.3190022266,360905.2629722693,0.27263285311675217
53,1063.8810332813212,1.0,53,56385.69476391002,441180.1963812122,384794.5016173022,0.12780649545563152
54,3165.109159675128,1.0,54,170915.89462245692,406337.8355571331,235421.94093467615,0.42062510469425707
53,1261.9644251354757,1.0,53,66884.11453218022,488119.5734564763,421235.4589242961,0.13702403707878355
50,1644.166045719,0.7,35,57545.811600165005,623311.361036216,565765.549436051,0.0923227381970043
54,6487.494202160216,0.7,37,240037.28547992802,529476.607933777,289439.322453849,0.45334823462106577
42,1258.2915866682567,1.1,46,57881.41298673981,507779.49367996113,449898.0806932213,0.11398926838747216
48,2080.996913586909,1.3,62,129021.80864238837,424796.3459587069,295774.53731631854,0.3037262675864216
59,2149.195867204019,0.9,53,113907.38096181302,441947.31818625994,328039.9372244469,0.25773972660199834
37,4004.3671793447847,1.0,37,148161.58563575704,550007.255300115,401845.6696643579,0.2693811476267013
53,1703.530857268102,0.9,47,80065.95029160079,482464.23338607565,402398.2830944749,0.16595209499712432
53,2373.078059688063,0.9,47,111534.66880533897,478354.2429214541,366819.5741161151,0.2331633312671442
52,1016.9795064265398,1.0,52,52882.93433418007,518835.0637827065,465952.1294485264,0.10192629223750381
44,27058.211343498817,1.0,44,1190561.299113948,410942.0077173607,-779619.2913965872,2.8971516096081293
54,3423.1343272060235,1.3,70,239619.40290442164,359800.90390680707,120181.50100238543,0.6659777679893936
51,2217.208543555751,0.9,45,99774.38446000879,516431.52205479686,416657.1375947881,0.19319964060873507
53,2608.8415926959096,1.0,53,138268.6044128832,485541.92094545066,347273.3165325675,0.28477171269505547
46,2290.8704050759334,1.0,46,105380.03863349294,520126.47749373043,414746.4388602375,0.20260464174266762
39,2101.307716562166,1.0,39,81951.00094592448,562473.903260579,480522.9023146545,0.14569742786441559
43,3924.8650328667445,1.0,43,168769.19641327002,564839.4495056646,396070.2530923946,0.29879144695182536
45,1579.3190503982491,1.3,58,91600.50492309844,429607.7138026266,338007.20887952816,0.21321894831055616
48,1616.5733376891646,1.0,48,77595.5202090799,483574.4211779858,405978.9009689059,0.1604624165605316
49,1065.5694344424408,1.0,49,52212.90228767959,479688.80323876295,427475.90095108334,0.10884744846064472
52,2815.7087607422295,0.7,36,101365.51538672026,489266.37318859063,387900.8578018704,0.207178586024853
53,1415.566671030786,0.7,37,52375.966828139084,504954.6496524198,452578.6828242807,0.10372410049930529
44,4741.011804120228,1.1,48,227568.56659777093,527167.5326037809,299598.96600600996,0.4316816809141611
58,1290.8055057860993,0.9,52,67121.88630087716,448081.88308766077,380959.9967867836,0.1497982597250997
44,1242.7047616510235,0.9,39,48465.48570438992,483640.80374495964,435175.3180405697,0.10020967074967362
43,1959.3369609222145,0.7,30,58780.10882766644,566988.0556236593,508207.94679599284,0.1036708061918715
53,1868.312868285972,0.9,47,87810.70480944068,476745.7394443478,388935.03463490715,0.18418770750166533
53,1490.5148415271021,0.7,37,55149.04913650278,520169.6009073398,465020.551770837,0.10602128428940379
43,3363.661828471141,1.0,43,144637.45862425904,497044.55708610656,352407.0984618475,0.29099495520519797
63,2939.7276235973504,0.7,44,129348.01543828342,426613.0135067536,297264.99806847016,0.3031975381506634
50,1735.5216593885716,1.0,50,86776.08296942858,465687.72267059714,378911.6397011686,0.18633964080433657
48,10204.772014111702,1.1,52,530648.1447338085,523466.45896917244,-7181.6857646360295,1.0137194764661301
59,2010.9180618353253,0.9,53,106578.65727727224,475170.71285213664,368592.0555748644,0.22429550979173526
47,8113.621258708597,0.7,32,259635.88027867512,475803.20538535155,216167.32510667644,0.5456791323387509
47,6204.096992656382,1.0,47,291592.55865484994,533323.3647432851,241730.80608843517,0.5467462667704571
51,5977.850110696116,0.9,45,269003.2549813252,537307.3847848518,268304.1298035266,0.5006505821412435
49,2525.065876770199,1.0,49,123728.22796173974,430662.93916061526,306934.7111988755,0.2872971335840799
42,1814.5464216518471,1.3,54,97985.50676919974,475180.55172446504,377195.0449552653,0.2062068963336213
51,6148.884775925943,1.0,51,313593.1235722231,412425.2605450679,98832.13697284478,0.7603635217633696
74,18577.78961899602,1.0,74,1374756.4318057054,480873.89539029583,-893882.5364154095,2.858870995045177
51,2349.494543282108,0.9,45,105727.25444769487,453186.35574971884,347459.101302024,0.23329752342783427
45,3292.3009889360255,1.1,49,161322.74845786527,474412.64939182583,313089.90093396057,0.34004731674982375
56,4942.137166839593,0.9,50,247106.85834197965,486761.7122414465,239654.85389946683,0.5076546739966438
54,4623.179436710081,0.9,48,221912.6129620839,479856.35835312936,257943.74539104546,0.4624563353160301
47,4255.361068982917,0.9,42,178725.1648972825,506728.27878093644,328003.11388365395,0.3527041461495918
59,5307.553911562208,0.9,53,281300.357312797,464849.30922406237,183548.95191126538,0.6051431113931315
42,1173.1094672815093,0.9,37,43405.05028941584,434886.0430800002,391480.99279058434,0.099807871464459
58,6047.678027765516,0.9,52,314479.25744380686,434419.3469063873,119940.08946258045,0.7239071180491732
42,10598.234452074905,0.9,37,392134.6747267715,525200.6977564526,133066.02302968112,0.7466377641954565
36,2232.921149181796,0.9,32,71453.47677381747,392427.25005292654,320973.77327910904,0.18208082329700745
61,3842.2388429477287,1.3,79,303536.86859287054,446701.4252505412,143164.55665767065,0.6795072758557373
49,1805.0463002530128,0.7,34,61371.57420860243,444843.801311125,383472.22710252256,0.13796207573920757
49,9832.405292446912,1.1,53,521117.4804996864,540720.6463931582,19603.165893471858,0.9637462227043974
39,2036.0208785292468,0.9,35,71260.73074852364,520120.5804697378,448859.84972121415,0.13700809663052702
45,14545.564946558854,0.7,31,450912.5133433245,479111.33766108216,28198.82431775768,0.941143483568103
42,1143.2578638458658,0.9,37,42300.54096229703,595966.3357258715,553665.7947635745,0.07097807112003411
54,5430.870325665047,1.0,54,293266.9975859125,500099.4392495416,206832.44166362908,0.5864173693655693
49,1264.6780175451545,0.7,34,42999.05259653525,553178.9969953252,510179.94439878996,0.07773081196157312
62,10988.59086227078,0.7,43,472509.4070776435,438249.5866839159,-34259.82039372757,1.078174221801234
40,4172.410199271581,0.9,36,150206.76717377693,515860.97257352277,365654.20539974584,0.2911768386439988
44,3092.1354768650526,0.9,39,120593.28359773706,505671.5390450879,385078.2554473508,0.23848145344597776
47,4663.090533357195,0.9,42,195849.8024010022,552535.4506421456,356685.6482411434,0.3544565369939422
42,2344.280326785908,1.0,42,98459.77372500814,469017.7073226377,370557.9335976296,0.2099276257330676
41,1000.0368977930543,1.1,45,45001.66040068745,535869.2562235543,490867.59582286683,0.08397880616967812
48,1776.0844837353443,1.1,52,92356.3931542379,543215.4349610921,450859.0418068542,0.17001798404504642
58,2740.8264317500843,1.1,63,172672.0652002553,503625.67026607326,330953.60506581794,0.342857950646221
42,1487.0365192828153,1.0,42,62455.533809878245,482446.85916301113,419991.3253531329,0.1294557786493445
48,3720.348416171776,1.3,62,230661.6018026501,509244.59973959834,278582.9979369482,0.45294854755572994
44,1098.1195223471232,1.3,57,62592.81277378602,503167.5813390641,440574.7685652781,0.12439754685150765
48,3453.5044778068414,1.0,48,165768.2149347284,536374.4741981244,370606.259263396,0.3090531390080607
59,12422.410378921879,1.0,59,732922.2123563909,539445.8820831432,-193476.33027324767,1.3586575348876753
42,1490.1415918906227,0.9,37,55135.238899953045,501679.98330875067,446544.74440879765,0.10990121339168712
59,3772.1732008895005,0.7,41,154659.10123646952,593990.4923839549,439331.3911474854,0.2603730248539029
46,4381.091723618485,0.7,32,140194.93515579152,502730.845703692,362535.9105479005,0.27886678598277614
50,2795.4946101529235,0.7,35,97842.31135535233,487005.69071697426,389163.3793616219,0.20090588923367195
46,3780.23158852589,1.0,46,173890.65307219094,554235.2195471169,380344.56647492596,0.31374883251606145
49,3337.02309297117,1.0,49,163514.13155558734,501176.4147846608,337662.28322907345,0.32626062745958234
71,2429.5753684304755,1.0,71,172499.85115856375,518027.2065619563,345527.3554033926,0.3329938060655366
56,6300.627249744698,1.0,56,352835.1259857031,486346.0442667977,133510.91828109464,0.7254816403773323
40,1412.4826909405344,1.0,40,56499.30763762138,462232.8851898738,405733.57755225245,0.12223125928050936
50,2151.785551191253,1.0,50,107589.27755956264,490423.21043518285,382833.9328756202,0.2193804764340008
54,3114.558888756076,0.9,48,149498.82666029164,419949.7012576727,270450.87459738104,0.35599222052681534
41,6864.138197881787,1.0,41,281429.6661131533,443548.6599378567,162118.99382470344,0.634495584210722
48,4740.346174786015,1.0,48,227536.6163897287,491396.26440546016,263859.6480157315,0.4630409974016083
